"FIPS","AllRace_Total","AllRace_50-","AllRace_50-65","AllRace_65+","AllRace_Male","AllRace_Male_50-","AllRace_Male_50-65","AllRace_Male_65+","AllRace_Female","AllRace_Female_50-","AllRace_Female_50-65","AllRace_Female_65+","W_Total","W_50-","W_50-65","W_65+","W_Male","W_Male_50-","W_Male_50-65","W_Male_65+","W_Female","W_Female_50-","W_Female_50-65","W_Female_65+","B_Total","B_50-","B_50-65","B_65+","B_Male","B_Male_50-","B_Male_50-65","B_Male_65+","B_Female","B_Female_50-","B_Female_50-65","B_Female_65+","I_Total","I_50-","I_50-65","I_65+","I_Male","I_Male_50-","I_Male_50-65","I_Male_65+","I_Female","I_Female_50-","I_Female_50-65","I_Female_65+","A_Total","A_50-","A_50-65","A_65+","A_Male","A_Male_50-","A_Male_50-65","A_Male_65+","A_Female","A_Female_50-","A_Female_50-65","A_Female_65+","H_Total","H_50-","H_50-65","H_65+","H_Male","H_Male_50-","H_Male_50-65","H_Male_65+","H_Female","H_Female_50-","H_Female_50-65","H_Female_65+","O_Total","O_50-","O_50-65","O_65+","O_Male","O_Male_50-","O_Male_50-65","O_Male_65+","O_Female","O_Female_50-","O_Female_50-65","O_Female_65+","state"
"45033",171,16,67,87,91,5,37,50,79,12,30,38,99,9,35,55,54,3,19,32,45,6,16,23,67,7,30,30,34,2,16,16,33,5,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,0,1,3,4,0,1,3,0,0,0,0,"45"
"45035",768,104,252,412,386,39,131,216,382,64,122,197,567,69,182,316,288,26,96,166,279,42,87,150,170,26,60,84,83,10,30,43,86,16,30,41,1,1,0,0,0,0,0,0,1,1,0,0,8,3,3,2,3,1,1,1,5,2,2,1,13,5,4,4,7,2,3,2,6,2,1,2,9,1,4,4,5,0,2,3,4,1,2,1,"45"
"45037",135,17,38,81,70,8,19,43,65,9,18,38,91,10,24,57,46,5,12,28,45,5,12,28,40,5,13,23,22,1,8,13,18,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,2,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,"45"
"45039",137,9,51,77,77,3,31,43,60,6,20,34,66,5,20,41,36,1,12,23,30,4,8,18,68,4,30,34,39,1,19,19,29,2,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,0,1,0,1,0,"45"
"45041",766,78,254,434,396,29,131,236,370,50,122,199,458,42,138,278,239,16,73,150,219,26,65,128,295,34,110,151,150,11,57,82,145,23,53,69,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,1,1,1,1,0,0,6,0,3,3,4,0,2,2,2,0,1,1,4,1,2,1,2,0,1,1,2,1,1,0,"45"
"45043",512,41,143,328,267,15,77,175,246,25,68,153,380,23,95,262,201,9,49,143,179,14,46,119,122,16,45,61,60,6,25,29,61,10,20,31,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,1,1,1,1,0,0,6,1,2,3,2,0,0,2,4,1,2,1,"45"
"45045",2795,331,870,1593,1436,122,443,871,1358,210,426,722,2228,236,658,1334,1155,90,333,733,1073,145,327,601,430,54,166,210,221,19,89,113,209,35,77,97,1,0,0,1,1,0,0,1,0,0,0,0,27,8,9,10,12,2,5,6,15,6,4,4,88,29,30,28,38,10,14,14,49,19,16,14,21,3,6,12,11,1,3,7,10,2,3,5,"45"
"45047",406,42,121,243,207,14,65,128,199,28,56,115,292,26,81,185,153,9,45,98,139,17,36,86,107,14,37,57,52,4,19,29,55,10,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,0,0,2,2,1,0,1,3,1,0,2,2,1,0,1,1,0,0,1,"45"
"45049",101,12,33,56,52,5,17,30,49,6,17,26,52,6,15,31,27,3,7,17,25,3,8,14,46,6,17,23,24,3,9,12,22,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,0,1,2,0,0,0,0,"45"
"45051",2241,179,628,1434,1156,63,308,784,1086,116,320,650,1976,138,533,1305,1021,49,257,715,955,89,276,590,165,23,63,79,83,8,36,40,82,15,27,40,5,0,1,4,2,0,0,2,3,0,1,2,13,2,4,7,4,0,1,3,9,2,3,4,51,12,16,23,24,5,6,13,27,7,10,10,31,8,9,14,18,2,6,10,13,6,3,4,"45"
"45053",159,13,51,95,88,5,29,54,71,8,23,40,100,8,26,66,58,4,15,39,41,4,11,26,50,3,22,25,25,1,12,12,26,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,0,0,0,5,2,1,2,4,1,0,3,2,1,0,1,2,0,0,2,"45"
"45055",366,38,119,209,192,15,65,113,173,23,54,96,269,28,86,155,141,11,47,83,129,16,40,72,86,8,29,49,47,3,16,27,39,5,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,3,1,1,1,1,0,0,1,7,1,2,4,5,0,1,4,2,1,1,0,"45"
"45057",579,53,160,365,305,19,85,200,274,34,75,165,471,39,122,309,246,15,63,168,224,24,59,141,90,10,34,46,49,4,19,26,41,7,14,20,1,0,1,0,0,0,0,0,1,0,1,0,5,1,1,3,1,0,0,1,4,1,1,2,7,1,3,3,3,0,1,2,4,1,2,1,5,0,1,4,3,0,1,2,2,0,0,2,"45"
"45059",424,41,145,238,223,17,78,127,202,24,67,111,326,31,110,186,171,12,58,101,155,19,52,84,92,8,34,50,49,4,20,25,43,4,14,25,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,1,0,1,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,"45"
"45061",103,9,38,56,60,4,23,33,43,5,15,23,43,4,15,24,23,2,8,13,20,2,7,11,58,5,22,31,35,4,13,18,23,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,"45"
"45063",1526,189,492,846,745,69,242,434,781,120,250,411,1300,142,410,748,637,53,203,381,663,89,207,367,171,32,65,74,81,10,31,39,90,22,34,35,6,1,2,3,3,0,1,2,3,1,1,1,12,3,3,6,4,1,1,2,8,2,2,4,28,10,8,11,14,4,4,7,14,6,4,4,9,2,2,5,6,2,2,2,3,0,0,3,"45"
"45065",88,4,21,63,52,6,17,38,35,7,11,24,56,3,9,44,35,2,4,29,21,1,5,15,31,2,10,18,17,1,6,10,14,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45"
"45067",192,15,69,109,99,5,37,57,94,10,32,52,93,7,30,56,49,3,16,30,45,4,14,26,97,7,38,52,49,1,21,27,48,6,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"45"
"45069",158,15,56,87,81,6,30,45,77,9,26,42,80,6,27,47,38,2,13,23,42,4,14,24,70,8,27,35,38,3,16,19,32,5,11,16,5,1,2,3,4,1,2,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,1,1,"45"
"45071",223,20,70,133,115,7,37,71,108,13,33,62,153,13,43,97,77,5,20,52,76,8,23,44,62,5,26,31,33,2,16,15,29,3,10,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,2,1,0,1,3,0,1,2,2,1,0,1,1,1,0,0,1,0,0,1,"45"
"45073",548,43,152,352,302,16,80,207,245,28,72,146,509,39,138,332,281,14,73,194,228,25,65,137,31,1,11,17,18,1,6,11,12,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,2,1,1,0,4,2,1,1,2,1,1,0,2,1,1,0,0,0,0,0,"45"
"45075",522,45,171,306,260,16,89,155,262,29,81,151,221,16,62,143,112,6,32,73,109,10,30,69,290,28,103,159,141,9,54,78,149,19,49,81,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0,0,2,1,1,0,0,7,1,4,2,3,0,2,1,4,1,2,1,"45"
"45077",706,79,217,410,368,28,110,230,338,51,107,181,653,70,199,384,341,25,101,215,312,44,99,169,38,5,12,20,19,1,7,11,18,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,2,0,1,1,3,0,1,2,8,2,3,3,4,1,0,3,4,1,3,0,2,1,1,0,1,0,1,0,1,1,0,0,"45"
"45079",1760,249,601,909,848,93,298,457,912,156,303,453,895,105,267,524,436,41,133,262,459,64,133,262,797,128,311,358,382,45,155,182,415,83,156,176,6,1,3,2,2,0,1,1,4,1,2,1,24,6,8,9,7,2,2,2,16,4,6,7,27,8,8,11,14,4,4,6,13,4,4,5,11,1,4,6,7,1,2,4,4,0,2,2,"45"
"45081",120,12,41,68,65,4,22,39,55,8,19,28,89,8,29,51,51,2,17,32,38,6,12,19,27,2,9,16,13,0,6,7,15,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"45"
"45083",1735,193,567,976,915,74,306,535,820,119,261,441,1383,142,430,811,728,54,230,444,655,88,199,368,286,36,113,137,155,14,65,75,131,21,49,62,0,0,0,0,0,0,0,0,0,0,0,0,18,2,7,9,8,1,3,4,11,1,4,5,42,12,15,15,21,4,8,10,21,8,8,5,6,0,2,4,3,0,1,2,3,0,1,2,"45"
"45085",553,61,187,305,290,21,99,170,263,40,87,136,298,32,91,175,160,13,46,100,139,19,45,75,242,25,94,124,126,7,53,66,116,18,41,58,1,0,0,1,0,0,0,0,1,0,0,1,5,1,2,2,1,0,1,0,4,1,1,2,4,2,2,0,2,1,1,0,2,1,1,0,3,1,0,2,2,0,0,2,1,1,0,0,"45"
"45087",195,21,58,116,103,7,30,66,92,14,28,50,137,15,38,84,70,5,19,45,67,10,18,39,57,6,19,31,33,2,10,20,24,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"45"
"45089",213,20,68,125,116,8,40,69,96,11,29,57,78,6,20,52,44,3,11,30,34,3,9,22,132,14,46,71,71,6,27,38,61,8,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,1,2,0,2,0,"45"
"45091",1406,181,458,767,713,67,238,409,693,114,220,358,1146,134,364,648,585,52,188,346,561,83,176,302,200,32,73,95,100,11,41,49,99,21,32,46,8,1,3,4,3,0,1,2,5,1,2,2,15,5,5,5,5,1,2,2,10,4,3,3,25,6,8,11,13,2,4,7,12,4,4,5,12,2,1,9,7,0,0,7,6,2,1,2,"45"
"46003",23,0,6,16,10,0,2,8,12,0,4,8,22,1,5,16,10,0,2,8,12,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46005",105,9,32,64,67,4,22,41,38,5,10,23,99,7,30,62,64,4,20,40,35,3,10,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"46"
"46007",13,1,6,6,7,0,3,4,6,1,3,2,6,0,4,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,5,3,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46009",41,3,12,25,24,0,8,16,17,3,4,9,40,4,10,25,23,1,5,16,17,3,5,9,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46011",137,16,43,78,77,5,26,46,60,12,17,31,133,15,41,76,75,5,25,46,57,10,17,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46013",228,26,67,135,121,7,36,78,107,19,31,57,218,22,64,131,116,6,34,76,102,16,30,55,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,2,0,1,1,3,1,1,1,3,1,1,1,2,0,1,1,1,1,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46015",35,4,9,23,18,1,6,11,17,3,3,11,31,0,11,21,16,0,5,10,16,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46017",9,0,6,4,4,0,2,2,5,0,4,1,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,3,1,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46019",59,4,16,38,30,1,6,22,29,3,10,17,56,4,15,37,28,1,7,20,28,3,8,16,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46021",7,0,7,6,4,0,4,0,3,0,3,0,6,0,4,5,3,0,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46023",55,5,16,35,34,2,6,21,22,3,5,14,44,3,11,30,27,1,8,18,17,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,12,2,6,5,7,1,4,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46025",27,4,5,18,15,2,2,11,12,2,3,7,27,4,5,18,15,2,2,11,12,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46027",67,10,17,41,35,4,8,23,32,6,9,18,65,8,17,40,35,3,9,23,30,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46029",178,14,57,107,90,4,31,55,88,10,26,52,173,13,55,105,88,4,30,54,85,9,24,51,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"46"
"46031",10,0,5,5,6,0,3,3,4,0,2,2,4,1,1,2,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,2,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46033",60,2,15,42,34,1,8,25,26,1,7,18,57,6,10,41,32,1,7,24,25,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46035",126,13,32,81,67,5,17,45,59,9,14,37,124,13,30,80,65,4,17,44,58,8,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46037",43,7,8,29,25,4,5,16,18,3,3,12,41,3,10,28,24,2,6,16,17,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46039",25,3,6,15,13,1,3,8,13,2,3,8,25,1,8,15,12,0,4,8,13,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46041",26,4,7,14,14,2,4,8,12,2,3,7,10,2,3,5,5,0,2,3,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,9,9,2,2,4,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46043",22,2,7,13,13,1,4,8,9,1,3,5,22,2,7,13,13,2,3,8,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46045",28,1,11,16,16,1,6,9,12,0,5,7,28,3,9,16,16,2,5,9,12,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46047",56,6,9,41,30,2,5,23,26,4,4,18,53,1,13,39,29,0,7,22,24,1,6,17,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46049",19,0,6,12,10,0,3,7,9,0,3,6,19,1,5,12,10,0,3,7,9,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46051",50,1,15,34,30,1,8,21,20,0,7,13,50,8,7,34,29,4,4,21,20,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46053",28,0,8,19,16,0,3,13,12,0,5,7,26,1,7,18,15,0,3,12,11,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46055",17,3,2,12,9,1,2,6,8,2,0,6,16,0,4,12,8,0,2,6,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46057",33,3,9,22,18,1,5,12,16,2,4,9,32,1,10,21,17,0,5,12,15,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46059",22,3,4,15,13,2,2,9,9,1,2,6,22,3,4,15,13,3,1,9,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46061",16,3,4,9,8,0,3,5,8,3,1,4,15,1,5,9,8,0,3,5,7,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46063",5,0,4,4,2,0,1,1,3,0,3,0,5,0,4,4,2,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46065",109,11,30,68,57,3,17,37,52,8,14,30,102,10,28,65,53,3,15,35,49,7,13,29,1,0,1,0,1,0,1,0,0,0,0,0,5,1,0,3,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46067",53,5,11,37,29,2,7,20,25,3,4,17,53,5,11,37,29,2,7,20,24,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46069",11,0,4,7,5,0,2,3,6,0,2,4,11,0,3,7,5,0,2,3,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46071",14,2,4,8,7,1,2,4,7,1,2,4,8,0,2,6,4,0,1,3,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,3,0,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46073",15,0,3,11,7,0,1,6,7,0,2,5,14,1,2,11,7,0,1,6,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46075",8,0,2,6,3,0,2,3,5,0,0,3,8,0,2,6,3,0,2,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46077",43,3,10,30,27,2,7,18,16,1,3,12,43,2,11,30,27,1,8,18,16,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46079",74,4,24,46,43,2,11,26,31,2,9,20,72,4,23,45,42,1,8,26,31,3,8,20,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46081",146,11,43,92,71,3,21,47,74,8,22,44,142,10,42,90,70,2,21,47,72,8,21,44,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"46"
"46083",264,41,82,142,133,14,41,78,132,27,40,64,257,39,79,139,130,14,40,76,127,25,39,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,1,0,0,1,1,1,0,0,4,1,1,2,2,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46085",20,2,6,12,10,0,4,6,10,2,2,6,16,0,5,10,9,0,3,6,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46087",41,4,11,26,20,1,6,12,22,3,5,14,41,4,11,26,19,3,4,12,21,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46089",19,1,5,13,11,0,4,7,9,1,1,6,19,2,4,13,11,1,2,7,9,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
"46091",24,2,6,16,14,1,4,9,10,1,2,7,23,2,5,15,13,2,3,8,9,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46"
