"DemandID","Demand","f(d)","D_f(d)","T_ij","Supply","Coeff.","Std. Err.","t-value","P>|t|","R^2"
"51",29345,0.004420343445558605,129.71497840991734,242.03846160816548,56751,0.10294853546349565,0.0022746867440741124,45.2583353429616,0,0.906608940818586
"510",42619,0.0022874862523788735,97.49037659013511,128.17841805173774,56751,0.14503159969686302,0.0028875527948267077,50.22647549741749,0,0.9228151993761324
"511",12648,0.0007730721265614728,9.777816256749507,16.890891227952807,56751,0.1100551069660634,0.0015801065185602281,69.650435380992,0,0.9583183788892325
"512",21090,0.0027098635679815774,57.15102264873141,29.596436668193867,56751,0.12684890175394856,0.004226346742014257,30.013841621876242,0,0.8102229034456921
"513",99,0.0009570429624634801,0.09474725328388454,0.20069278588802428,56751,0.2715418588517795,0.007188145676283433,37.776343313089036,0,0.8711884694127361
"514",1294,0.00232278481126087,3.005683545771564,2.3558031926636773,56751,0.07226095226789163,0.00427067283502837,16.92027346960461,0,0.5757051199193386
"515",31268,0.0024295996171163677,75.96872082799455,56.90062292405487,56751,0.05961880742461067,0.00492314620069542,12.109899847416516,0,0.41003720916440856
"516",25847,0.0030130194531098544,77.87751380453034,45.831958254749004,56751,0.1724230610573363,0.00821877543587338,20.97916683606449,0,0.6759456985246058
"517",17286,0.0015518214007087358,26.824784732651192,15.854205134747058,56751,0.08926371340273698,0.0039968638422242094,22.33343864750287,0,0.7027258274134458
"518",7274,0.0012636342761050006,9.191675724387778,7.033383024389934,56751,0.05370218553908113,0.006477320100226781,8.290803095743398,0.000000000000013100631690576847,0.24572120870369996
"519",26132,0.003979848828895649,104.00140959670117,83.91615098869116,56751,0.08942906724363131,0.0031179256800015803,28.68223184960136,0,0.795873041226088
"52",28763,0.0017766902226583024,51.10294087432075,68.16842046583919,56751,0.09245588227736035,0.0014545804502224073,63.56188979662398,0,0.9503659492044834
"520",13137,0.0030755053743724424,40.402914103130804,42.357038867683315,56751,0.10948782830003377,0.0021295445346464345,51.413730268952506,0,0.9260783019449059
"521",21079,0.0023553120825047253,49.64762338711707,51.80158842365531,56751,0.08462746249206336,0.00272345890881038,31.073522797900058,0,0.8206642116816976
"522",17496,0.0025361044150656307,44.371682845988246,25.78987797825388,56751,0.10828559846262331,0.0059885344503866145,18.082153381556065,0,0.6077806437935661
"523",37240,0.004953577243795431,184.4712165589422,167.50450610574825,56751,0.10832718737953152,0.0028768922199011787,37.654239053575864,0,0.8704600959214712
"524",2500,0.00027781441359654805,0.6945360339913697,1.41977635895457,56751,0.15124549047443148,0.0022629602811910176,66.83523866129437,0,0.954894763864335
"525",51847,0.00160245733327699,83.08260535841215,74.45367584668868,56751,0.10101423151532399,0.0017016698152543287,59.36182836987478,0,0.9435047409720706
"526",14685,0.00028802969866262036,4.229716124860581,4.6410586968974545,56751,0.08941548158231756,0.0030301086379437786,29.509001909249893,0,0.804951314339088
"527",15455,0.000997377923167384,15.414475802551925,16.07680107256833,56751,0.09757323247432441,0.0028341953319015113,34.427137528612334,0,0.8488785281028774
"528",10815,0.0013115081625849235,14.183960778355932,44.487648221164285,56751,0.1296448110217633,0.0006643594753178436,195.14256338368398,0,0.9944896559676035
"529",3835,0.006804164178515274,26.0939696246061,25.006262062369455,56751,0.10047980886054389,0.0006111896974902282,164.4003641965028,0,0.9922536058564011
"53",5060,0.000320721375871988,1.6228501619122584,1.0830833265980513,56751,0.011535477938280277,0.0018821586285422865,6.128855327786263,0.000000004286571986256149,0.15112018938005645
"530",23074,0.0006767721414407711,15.615840391604364,14.16312721799658,56751,0.14373114367918222,0.006268411009713361,22.92943833077638,0,0.7136106117665495
"531",20758,0.0010144414511276982,21.05777564250874,15.496974465803985,56751,0.09301073363932555,0.003910481187763246,23.784984295635162,0,0.7283467505680052
"532",14117,0.0004836052227756952,6.8270549299244925,5.337822414182438,56751,0.10287624783549869,0.0024525456846687436,41.94672029091838,0,0.8929220643743275
"533",23980,0.0012316762045137112,29.5355953842388,35.766057335811276,56751,0.11602830655191398,0.0035854759690995505,32.36064264601754,0,0.8323016030505046
"534",38934,0.0018778681359892092,73.11291800660389,84.54080828491489,56751,0.07144828146786328,0.002860002170609131,24.981897637037818,0,0.7473341990378015
